group_meta_id,group_name,rarity,min_items,max_items,registry_name,meta,display_name,amount,random_amount,chance_percent,item_group,limited_drop_count,nbt
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockores2",324,"Naquadah Ore","32","true","80","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","EnderIO:blockTransceiver",0,"Dimensional Transceiver","2","false","50","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","EnderStorage:enderChest",0,"Ender Chest","2","false","50","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","EnderStorage:enderChest",4096,"Ender Tank","2","false","50","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","EnderStorage:enderPouch",0,"Ender Pouch","1","false","50","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","EnderIO:item.darkSteel_sword",0,"The Ender","1","false","10","","1","{enderio.darksteel.upgrade.travel:{upgradeItem:{id:6461s,Count:1b,Damage:8s},level_cost:30,unlocalized_name:""enderio.darksteel.upgrade.travel""},enderio.darksteel.upgrade.energyUpgrade:{upgradeItem:{id:6459s,Count:1b,Damage:2s},maxOuput:10000,level_cost:20,unlocalized_name:""enderio.darksteel.upgrade.empowered_four"",maxInput:10000,capacity:1000000,energy:1000000}}"
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32545,"Medium Sunnarium Battery","4","true","30","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32604,"Electric Motor (IV)","4","false","50","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32644,"Electric Piston (IV)","4","false","50","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32614,"Electric Pump (IV)","4","false","30","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32634,"Conveyor Module (IV)","4","false","30","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32654,"Robot Arm (IV)","2","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32694,"Sensor (IV)","1","false","10","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32684,"Emitter (IV)","1","false","10","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",5161,"Small Tungstensteel Fluid Pipe","64","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",5162,"Tungstensteel Fluid Pipe","24","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",5163,"Large Tungstensteel Fluid Pipe","12","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",5164,"Huge Tungstensteel Fluid Pipe","6","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",1646,"1x Platinum Cable","64","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",1647,"2x Platinum Cable","32","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",1648,"4x Platinum Cable","16","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",1649,"8x Platinum Cable","8","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",1651,"16x Platinum Cable","4","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32406,"Large Tungstensteel Fluid Cell","8","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32711,"Epoxy Circuit Board","64","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.03",32102,"Advanced Circuit Board","32","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.03",32082,"Nano Processor","32","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.03",32083,"Nano Assembly","16","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.03",32084,"Nano Supercomputer","8","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32706,"Nano Mainframe","4","false","20","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.detrav.metatool.01",10,"Prospector's Scanner (IV)","1","false","15","","0","{GT.ToolStats:{PrimaryMaterial:""HSSE"",MaxDamage:100500L,SecondaryMaterial:""Steel""}}"
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32462,"Heavy Duty Alloy Ingot T1","8","false","40","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32463,"Heavy Duty Alloy Ingot T2","8","false","40","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32464,"Heavy Duty Alloy Ingot T3","8","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","bartworks:BW_TieredGlass",0,"Borosilicate Glass Block","32","false","40","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","bartworks:BW_ExtraGlass",0,"Thorium Yttrium Glass Block","4","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32707,"Data Orb","1","false","50","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32708,"Data Stick","4","false","50","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",1686,"1x Tungsten Cable","16","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",1687,"2x Tungsten Cable","8","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",1688,"4x Tungsten Cable","4","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",1689,"8x Tungsten Cable","2","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",1691,"16x Tungsten Cable","1","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",15209,"EV 4A Dynamo Hatch","1","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.blockmachines",44,"EV Energy Hatch","2","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","miscutils:oreRareEarthI",0,"Rare Earth (I) Ore","64","true","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","miscutils:oreRareEarthII",0,"Rare Earth (II) Ore","48","true","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","miscutils:oreRareEarthIII",0,"Rare Earth (III) Ore","32","true","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","bartworks:bw.blockores.01",13,"Roquesite Ore","24","true","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",11631,"Polyphenylene Sulfide (PPS) Bar","64","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",11471,"Silicone Rubber Bar","128","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",11635,"Styrene-Butadiene Rubber (SBR) Bar","184","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.03",32038,"Random Access Memory Chip (Wafer)","32","false","50","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.01",32724,"Quantum Eye","8","false","50","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","gregtech:gt.metaitem.03",32050,"PIC Wafer","4","false","50","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","StevesFactoryManager:BlockMachineManagerName",0,"Machine Inventory Manager","1","false","15","","0",""
"8","dreamcraft.lootbag.group.tier_5_iv","2","1","2","StevesFactoryManager:BlockCableName",0,"Inventory Cable","32","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","TConstruct:heartCanister",2,"Red Heart Canister","1","false","2","","10",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","TConstruct:heartCanister",4,"Yellow Heart Canister","1","false","2","","10",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","TConstruct:heartCanister",6,"Green Heart Canister","1","false","1","","10",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32714,"Engraved Lapotron Chip","6","false","100","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockores2",326,"Enriched Naquadah Ore","32","true","80","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",1135,"Advanced Monster Repellator V","1","false","25","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","EnderIO:blockTransceiver",0,"Dimensional Transceiver","2","false","25","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","EnderStorage:enderChest",0,"Ender Chest","2","false","25","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","EnderStorage:enderChest",4096,"Ender Tank","2","false","25","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","EnderStorage:enderPouch",0,"Ender Pouch","1","false","25","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","EnderIO:item.endSteel_sword",0,"The Ender MKII","1","false","10","","1","{enderio.darksteel.upgrade.travel:{upgradeItem:{id:5557s,Count:1b,registryName:""EnderIO:itemMaterial"",Damage:8s},level_cost:30,unlocalized_name:""enderio.darksteel.upgrade.travel""},enderio.darksteel.upgrade.energyUpgrade:{upgradeItem:{id:5555s,Count:1b,registryName:""EnderIO:itemBasicCapacitor"",Damage:3s},maxOuput:25000,level_cost:25,unlocalized_name:""enderio.darksteel.upgrade.empowered_five"",maxInput:25000,capacity:2500000,energy:2500000}}"
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32550,"Large Sunnarium Battery","4","true","50","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32606,"Electric Motor (LuV)","4","false","25","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32645,"Electric Piston (LuV)","4","false","25","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32615,"Electric Pump (LuV)","4","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32635,"Conveyor Module (LuV)","4","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32655,"Robot Arm (LuV)","2","false","10","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32695,"Sensor (LuV)","1","false","5","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32685,"Emitter (LuV)","1","false","5","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",5191,"Small Enderium Fluid Pipe","64","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",5192,"Enderium Fluid Pipe","24","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",5193,"Large Enderium Fluid Pipe","12","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",5194,"Huge Enderium Fluid Pipe","6","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",1726,"1x Niobium-Titanium Cable","64","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",1727,"2x Niobium-Titanium Cable","32","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",1728,"4x Niobium-Titanium Cable","16","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",1729,"8x Niobium-Titanium Cable","8","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",1731,"16x Niobium-Titanium Cable","4","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32406,"Large Tungstensteel Fluid Cell","8","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32720,"Fiber-Reinforced Circuit Board","64","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.03",32103,"More Advanced Circuit Board","32","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.03",32085,"Quantum Processor","32","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.03",32086,"Quantum Assembly","16","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.03",32087,"Quantum Supercomputer","8","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.03",32088,"Quantum Mainframe","4","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.detrav.metatool.01",12,"Prospector's Scanner (LuV)","1","false","5","","0","{GT.ToolStats:{PrimaryMaterial:""HSSE"",MaxDamage:164500L,SecondaryMaterial:""Steel""}}"
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32462,"Heavy Duty Alloy Ingot T1","10","false","40","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32463,"Heavy Duty Alloy Ingot T2","10","false","40","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",32464,"Heavy Duty Alloy Ingot T3","10","false","25","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",19389,"Triple Callisto Ice Plate","21","false","25","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",19390,"Triple Ledox Plate","21","false","25","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","bartworks:BW_TieredGlass",1,"Titanium Reinforced Borosilicate Glass Block","16","false","20","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","bartworks:BW_TieredGlass",2,"Tungstensteel Reinforced Borosilicate Glass Block","4","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",1706,"1x HSS-G Cable","16","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",1707,"2x HSS-G Cable","8","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",1708,"4x HSS-G Cable","4","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",1709,"8x HSS-G Cable","2","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",1711,"16x HSS-G Cable","1","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",15200,"IV 4A Dynamo Hatch","1","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.blockmachines",45,"IV Energy Hatch","2","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","miscutils:oreRareEarthI",0,"Rare Earth (I) Ore","64","true","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","miscutils:oreRareEarthII",0,"Rare Earth (II) Ore","48","true","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","miscutils:oreRareEarthIII",0,"Rare Earth (III) Ore","32","true","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","bartworks:bw.blockores.01",13,"Roquesite Ore","24","true","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",11599,"Polybenzimidazole (PBI) Bar","64","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",11631,"Polyphenylene Sulfide (PPS) Bar","128","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.01",11471,"Silicone Rubber Bar","184","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.03",32054,"NanoCPU Wafer","16","false","50","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","minecraft:nether_star",0,"Nether Star","8","false","50","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","gregtech:gt.metaitem.03",32052,"HPIC Wafer","4","false","50","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","StevesFactoryManager:BlockMachineManagerName",0,"Machine Inventory Manager","1","false","15","","0",""
"41","dreamcraft.lootbag.group.tier_6_luv","3","1","2","StevesFactoryManager:BlockCableName",0,"Inventory Cable","32","false","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","TConstruct:heartCanister",2,"Red Heart Canister","1","false","2","","10",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","TConstruct:heartCanister",4,"Yellow Heart Canister","1","false","2","","10",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","TConstruct:heartCanister",6,"Green Heart Canister","1","false","1","","10",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32713,"Engraved Crystal Chip","24","false","150","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockores2",327,"Naquadria Ore","32","true","60","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",1136,"Advanced Monster Repellator VI","1","false","25","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","EnderIO:blockTransceiver",0,"Dimensional Transceiver","2","false","25","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","EnderStorage:enderChest",0,"Ender Chest","2","false","25","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","EnderStorage:enderChest",4096,"Ender Tank","2","false","25","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","EnderStorage:enderPouch",0,"Ender Pouch","1","false","25","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","EnderIO:item.stellar_sword",0,"The Ender MKIV","1","false","10","","1","{enderio.darksteel.upgrade.travel:{upgradeItem:{id:5557s,Count:1b,registryName:""EnderIO:itemMaterial"",Damage:8s},level_cost:30,unlocalized_name:""enderio.darksteel.upgrade.travel""},enderio.darksteel.upgrade.energyUpgrade:{upgradeItem:{id:5555s,Count:1b,registryName:""EnderIO:itemBasicCapacitor"",Damage:3s},maxOuput:25000,level_cost:25,unlocalized_name:""enderio.darksteel.upgrade.empowered_five"",maxInput:25000,capacity:2500000,energy:2500000}}"
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32555,"Medium Naquadria Battery","4","true","50","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32607,"Electric Motor (ZPM)","4","false","25","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32646,"Electric Piston (ZPM)","4","false","25","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32616,"Electric Pump (ZPM)","4","false","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32636,"Conveyor Module (ZPM)","4","false","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32656,"Robot Arm (ZPM)","2","false","10","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32696,"Sensor (ZPM)","1","false","5","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32686,"Emitter (ZPM)","1","false","5","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",5201,"Small Naquadah Fluid Pipe","64","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",5202,"Naquadah Fluid Pipe","24","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",5203,"Large Naquadah Fluid Pipe","12","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",5204,"Huge Naquadah Fluid Pipe","6","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",1786,"1x Naquadah Cable","64","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",1787,"2x Naquadah Cable","32","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",1788,"4x Naquadah Cable","16","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",1789,"8x Naquadah Cable","8","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",1791,"16x Naquadah Cable","4","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32410,"Large Rhodium-Plated Palladium Fluid Cell","8","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32712,"Multilayer Fiber-Reinforced Circuit Board","64","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.03",32104,"Elite Circuit Board","32","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.03",32089,"Crystal Processor","16","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.03",32096,"Crystal Assembly","16","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.03",32090,"Crystal Supercomputer","8","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.03",32091,"Crystal Mainframe","4","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.detrav.metatool.01",12,"Prospector's Scanner (LuV)","1","false","5","","0","{GT.ToolStats:{PrimaryMaterial:""HSSE"",MaxDamage:164500L,SecondaryMaterial:""Steel""}}"
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32462,"Heavy Duty Alloy Ingot T1","24","false","30","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32463,"Heavy Duty Alloy Ingot T2","20","false","30","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32464,"Heavy Duty Alloy Ingot T3","16","false","25","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","dreamcraft:HeavyDutyAlloyIngotT4",0,"Heavy Duty Alloy Ingot T4","12","false","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",19391,"Triple Quantium Plate","18","false","25","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","bartworks:BW_TieredGlass",2,"Tungstensteel Reinforced Borosilicate Glass Block","8","false","20","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","bartworks:BW_TieredGlass",3,"Rhodium-Plated Palladium Reinforced Borosilicate Glass Block","4","false","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",5730,"Tiny Quantium Item Pipe","64","false","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",5731,"Small Quantium Item Pipe","32","false","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",5732,"Quantium Item Pipe","16","false","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",5733,"Large Quantium Item Pipe","8","false","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",5734,"Huge Quantium Item Pipe","4","false","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",15201,"LuV 4A Dynamo Hatch","1","false","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.blockmachines",46,"LuV Energy Hatch","2","false","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","miscutils:oreGadoliniteY",0,"Gadolinite (Y) Ore","64","true","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","miscutils:oreIrarsite",0,"Irarsite Ore","64","true","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","miscutils:oreFlorencite",0,"Florencite Ore","64","true","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","miscutils:orePolycrase",0,"Polycrase Ore","64","true","15","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",11599,"Polybenzimidazole (PBI) Bar","128","false","25","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",11631,"Polyphenylene Sulfide (PPS) Bar","184","false","25","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",11470,"Epoxid Bar","256","false","25","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.03",32056,"QBit Wafer","16","false","50","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.01",32725,"Quantum Star","8","false","50","","0",""
"42","dreamcraft.lootbag.group.tier_7_zpm","3","1","2","gregtech:gt.metaitem.03",32058,"UHPIC Wafer","4","false","50","","0",""
